News_content,scores,wordList
"C) Customizing Your Experience. We use the information that we have to better understand you and customize certain features of the NYT Services to provide you with an enhanced experience including to show you offerings, promotions or products that may be of interest to you, based on the demographic information, type of device you are using to access the NYT Services, your usage of the NYT Services and your reading history. We will provide personalized services because we have a legitimate interest. ",0.875,"['c', 'customizing', 'experience', 'use', 'better', 'understand', 'customize', 'certain', 'feature', 'nyt', 'service', 'provide', 'enhanced', 'experience', 'including', 'show', 'offering', 'promotion', 'product', 'interest', 'based', 'demographic', 'type', 'device', 'using', 'access', 'nyt', 'service', 'usage', 'nyt', 'service', 'reading', 'history', 'provide', 'personalized', 'service', 'legitimate', 'interest']"
"D) Email Newsletters and Other Marketing Activities as well as Facilitating Social Sharing. The New York Times will periodically send you email newsletters or promotional emails about services offered by The New York Times and its advertisers. To opt out of these emails, please see the section labeled How do I opt out from receiving emails? We will use the information we have about you to advertise our services to you on our NYT Services but also on other platforms. If you choose to use social-sharing functionalities, we will use your information to facilitate such action, and such action -- along with any information you share -- will be covered by the social-media platform’s privacy policy. We will engage in these activities with your consent or where we have a legitimate interest.",0.9253,"['email', 'newsletter', 'marketing', 'activity', 'well', 'facilitating', 'social', 'sharing', 'periodically', 'send', 'email', 'newsletter', 'promotional', 'email', 'service', 'offered', 'advertiser', 'opt', 'email', 'please', 'see', 'section', 'labeled', 'opt', 'receiving', 'email', 'use', 'advertise', 'service', 'nyt', 'service', 'also', 'platform', 'choose', 'use', 'functionality', 'use', 'facilitate', 'action', 'action', 'along', 'share', 'covered', 'platform', 'privacy', 'policy', 'engage', 'activity', 'consent', 'legitimate', 'interest']"
E)    Administrative Purposes. We and our service providers use the information we have about you for the following legitimate business purposes:,0.0,"['administrative', 'purpose', 'provider', 'use', 'following', 'legitimate', 'business', 'purpose']"
"For auditing purposes, to verify that our internal processes function as intended and comply with legal, regulatory and contractual requirements;",0.128,"['auditing', 'purpose', 'verify', 'internal', 'process', 'function', 'intended', 'comply', 'legal', 'regulatory', 'contractual', 'requirement']"
"For fraud and security monitoring purposes, including, for example, to detect and prevent cyberattacks; and",-0.3182,"['fraud', 'security', 'monitoring', 'purpose', 'including', 'example', 'detect', 'prevent', 'cyberattacks']"
To understand and assess satisfaction with our NYT Services or our customer care team.,0.7269,"['understand', 'ass', 'satisfaction', 'nyt', 'service', 'customer', 'care', 'team']"
"We engage in these activities to manage our contractual relationship with you, to comply with a legal obligation, or because we have a legitimate interest.",0.7096,"['engage', 'activity', 'manage', 'contractual', 'relationship', 'comply', 'legal', 'obligation', 'legitimate', 'interest']"
"F) Allowing You to Participate in Sweepstakes, Contests or Other Promotions. We may offer you the opportunity to participate in a sweepstakes, contest or other promotions. Some of these promotions have additional rules containing information about how we will use and disclose your personal information. We use this information to manage our contractual relationship with you.",0.4215,"['f', 'allowing', 'participate', 'sweepstakes', 'contest', 'promotion', 'offer', 'opportunity', 'participate', 'sweepstakes', 'contest', 'promotion', 'promotion', 'additional', 'rule', 'containing', 'use', 'disclose', 'personal', 'use', 'manage', 'contractual', 'relationship']"
"G) Aggregating and/or Anonymising Personal Information. We aggregate and/or anonymize personal information so that it will no longer be considered personally identifying. We do so to generate other data for our use, which we may use and disclose for any purpose.",-0.296,"['g', 'aggregating', 'anonymising', 'personal', 'aggregate', 'anonymize', 'personal', 'longer', 'considered', 'personally', 'identifying', 'generate', 'data', 'use', 'use', 'disclose', 'purpose']"
"H) User Generated Content and Public Activities. When you share or recommend links to content on a social-media platform (such as Facebook, Google+ and Twitter), that action and any information you share will be covered by that platform’s privacy policy. Any information you disclose in your public activities, along with your screen name or ID, or any image or photo, becomes public.",0.7096,"['h', 'user', 'generated', 'content', 'public', 'activity', 'share', 'recommend', 'link', 'content', 'platform', 'facebook', 'twitter', 'action', 'share', 'covered', 'platform', 'privacy', 'policy', 'disclose', 'public', 'activity', 'along', 'screen', 'name', 'id', 'image', 'photo', 'becomes', 'public']"
3. With Whom Do We Share The Personal Information We Gather?,0.296,"['share', 'personal', 'gather']"
A) Sharing Within The New York Times. We share your personal information with our affiliates for the purposes listed in this Privacy Policy. You can consult the list and location of our affiliates here.,0.6124,"['sharing', 'within', 'share', 'personal', 'affiliate', 'purpose', 'listed', 'privacy', 'policy', 'consult', 'list', 'location', 'affiliate']"
"B) Sharing With Service Providers. We contract with other companies, agents or contractors (“service providers”) to provide services on our behalf. These services are, for example, credit-card, payment and billing processing, fulfillment of orders, information technology and related infrastructure provision, customer service, ad serving, shipping, email distribution, list processing and analytics, research surveys/interviews/focus group management and analysis, or promotions management. In the course of performing these services, our service providers have access to your information including your personal information.",0.4215,"['b', 'sharing', 'provider', 'contract', 'company', 'agent', 'contractor', 'provider', 'provide', 'service', 'behalf', 'service', 'example', 'payment', 'billing', 'processing', 'fulfillment', 'order', 'technology', 'related', 'infrastructure', 'provision', 'customer', 'ad', 'serving', 'shipping', 'email', 'distribution', 'list', 'processing', 'analytics', 'research', 'group', 'management', 'analysis', 'promotion', 'management', 'course', 'performing', 'service', 'provider', 'access', 'including', 'personal']"
"C) Sharing With Other Third Parties. We will not sell, rent, swap or authorize any third party (except our service providers) to use your email address without your permission. Nothing in this Privacy Policy is intended to restrict our use or sharing of aggregated or de-identified information in any way.",0.8126,"['c', 'sharing', 'third', 'party', 'sell', 'rent', 'swap', 'authorize', 'third', 'party', 'except', 'provider', 'use', 'email', 'address', 'without', 'permission', 'nothing', 'privacy', 'policy', 'intended', 'restrict', 'use', 'sharing', 'aggregated', 'way']"
"i. If you are a U.S. print subscriber, we may exchange or rent your name and postal mailing address (but not your email address) and certain other information, such as when you first subscribed to The New York Times with other reputable companies that offer marketing information or products through direct mail. If you prefer that we do not share this information, you may opt out by emailing us at privacy@nytimes.com, or write to us at Customer Care, P.O. Box 8041 Davenport IA 52808-8041. Please include your account number and phone number in the body of your email or letter, and include ""Opt-out"" in the subject line.",0.744,"['print', 'subscriber', 'exchange', 'rent', 'name', 'postal', 'mailing', 'address', 'email', 'address', 'certain', 'first', 'subscribed', 'reputable', 'company', 'offer', 'marketing', 'product', 'direct', 'mail', 'prefer', 'share', 'opt', 'emailing', 'u', 'privacy', 'write', 'u', 'customer', 'care', 'box', 'davenport', 'ia', 'please', 'include', 'account', 'number', 'phone', 'number', 'body', 'email', 'letter', 'include', 'line']"
"ii. We may share personal information, such as name, company and title, about attendees to our live events and conferences with sponsors; if we do, we will notify you when you provide us the information.",0.296,"['ii', 'share', 'personal', 'name', 'company', 'title', 'attendee', 'live', 'event', 'conference', 'sponsor', 'notify', 'provide', 'u']"
"iii. We may also share personal information to third-party sponsors of sweepstakes, contests, and similar promotions and will let you know at the point of collection of your information if we do.",0.296,"['iii', 'also', 'share', 'personal', 'sponsor', 'sweepstakes', 'contest', 'similar', 'promotion', 'let', 'know', 'point', 'collection']"
"iv. We may use a third-party payment service to process payments made through the NYT Services. If you wish to make a payment through the NYT Services, your personal information will be collected by such third party and not by us, and will be subject to the third party’s privacy policy, rather than this Privacy Policy.  We have no control over, and are not responsible for, this third party’s collection, use and disclosure of your personal information.",0.3045,"['iv', 'use', 'payment', 'process', 'payment', 'made', 'nyt', 'service', 'wish', 'make', 'payment', 'nyt', 'service', 'personal', 'collected', 'third', 'party', 'u', 'third', 'party', 'privacy', 'policy', 'rather', 'privacy', 'policy', 'control', 'responsible', 'third', 'party', 'collection', 'use', 'disclosure', 'personal']"
v. We share in aggregate results from research surveys or panels with advertisers.,0.296,"['share', 'aggregate', 'result', 'research', 'survey', 'panel', 'advertiser']"
"vi. We have a legitimate interest in disclosing or transferring your personal information to a third party in the event of any reorganization, merger, sale, joint venture, assignment, transfer or other disposition of all or any portion of our business, assets or stock (including in connection with any bankruptcy or similar proceedings). Such third parties may include, for example, an acquiring entity and its advisors.",0.8442,"['vi', 'legitimate', 'interest', 'disclosing', 'transferring', 'personal', 'third', 'party', 'event', 'reorganization', 'merger', 'sale', 'joint', 'venture', 'assignment', 'transfer', 'disposition', 'portion', 'business', 'asset', 'stock', 'including', 'connection', 'bankruptcy', 'similar', 'proceeding', 'third', 'party', 'include', 'example', 'acquiring', 'entity', 'advisor']"
"D) Compliance With Legal Process. We may access, preserve and disclose personal information if we are required to do so by law or we have a good faith belief that such action is necessary to (1) comply with the law or with legal process; (2) protect and defend our rights and property; (3) protect against misuse or unauthorized use of the NYT Services; (4) protect the personal safety or property of our users or the public (among other things, this means that if you provide false information or attempt to pose as someone else, information about you may be disclosed as part of any investigation into your actions); and (5) cooperate with public and government authorities (which may be outside your country of residence).",0.946,"['compliance', 'legal', 'process', 'access', 'preserve', 'disclose', 'personal', 'required', 'law', 'good', 'faith', 'belief', 'action', 'necessary', 'comply', 'law', 'legal', 'process', 'protect', 'defend', 'right', 'property', 'protect', 'misuse', 'unauthorized', 'use', 'nyt', 'service', 'protect', 'personal', 'safety', 'property', 'user', 'public', 'among', 'thing', 'mean', 'provide', 'false', 'attempt', 'pose', 'someone', 'else', 'disclosed', 'part', 'investigation', 'action', 'cooperate', 'public', 'government', 'authority', 'outside', 'country', 'residence']"
"E) By Using the NYT Services, You May Elect to Disclose Personal Information.",0.0,"['using', 'nyt', 'service', 'elect', 'disclose', 'personal']"
"i) Public Activities: see above for more details on such activities. Public activities may be included in our RSS feeds, APIs and other distribution formats. As a result, your public activities may appear on other websites, blogs, or feeds. ",0.0,"['public', 'activity', 'see', 'detail', 'activity', 'public', 'activity', 'included', 'r', 'feed', 'apis', 'distribution', 'format', 'result', 'public', 'activity', 'appear', 'website', 'blog', 'feed']"
"ii) Through Your Social Sharing Activity: When you connect your NYT Services account with your social media account, you will share information with your friends associated with your social media account, with other users, and with your social media account provider. By doing so, you authorize us to facilitate this sharing of information, and you understand that the use of shared information will be governed by the social media provider’s privacy policy.",0.9144,"['ii', 'social', 'sharing', 'activity', 'connect', 'nyt', 'service', 'account', 'social', 'medium', 'account', 'share', 'friend', 'associated', 'social', 'medium', 'account', 'user', 'social', 'medium', 'account', 'provider', 'authorize', 'u', 'facilitate', 'sharing', 'understand', 'use', 'shared', 'governed', 'social', 'medium', 'provider', 'privacy', 'policy']"
4. Other Information Collected Using Technology,0.0,"['collected', 'using', 'technology']"
Other information does not specifically identify you and are collected through technology. It includes tracking information collected by us as well as third parties.,0.5859,"['specifically', 'identify', 'collected', 'technology', 'includes', 'tracking', 'collected', 'u', 'well', 'third', 'party']"
"We use various internet technologies to manage, and track the use of, the NYT Services. We use and disclose this information for any purpose, except where we are required to do otherwise under applicable law. Information that we collect using these technologies is combined with personal information about you. If we combine information with personal information, we will treat the combined information as personal information.",0.4019,"['use', 'various', 'internet', 'technology', 'manage', 'track', 'use', 'nyt', 'service', 'use', 'disclose', 'purpose', 'except', 'required', 'otherwise', 'applicable', 'law', 'collect', 'using', 'technology', 'combined', 'personal', 'combine', 'personal', 'treat', 'combined', 'personal']"
"A) Device Information. We collect information about the computer, mobile device or other device you use to access the NYT Services, such as Internet protocol (IP) addresses (the region or general location where your computer or device is accessing the Internet), geolocation information, unique device identifiers, browser type, browser language and other transactional information.",0.0,"['device', 'collect', 'computer', 'mobile', 'device', 'device', 'use', 'access', 'nyt', 'service', 'internet', 'protocol', 'ip', 'address', 'region', 'general', 'location', 'computer', 'device', 'accessing', 'internet', 'geolocation', 'unique', 'device', 'identifier', 'browser', 'type', 'browser', 'language', 'transactional']"
"B) Cookies, Beacons, Local Storage and Other Similar Technologies. We use ""cookies,"" Web beacons, tags and scripts, and other similar technologies including local storage objects such as HTML5. These technologies allow us to manage access to and use of the NYT Services, recognize you and provide personalization, and help us understand how people use the NYT Services. You will not be able to access certain areas of our websites, including NYTimes.com, if your computer does not accept cookies from us. Because there is no accepted standard on how to respond to “do not track” browser-based signals, we do not respond to such signals. For more detailed information about our use of cookies and local storage, and how to manage them for the applicable NYT Service, see the applicable Cookie Policy here.",0.5293,"['b', 'cooky', 'beacon', 'local', 'storage', 'similar', 'technology', 'use', 'cooky', 'web', 'beacon', 'tag', 'script', 'similar', 'technology', 'including', 'local', 'storage', 'object', 'technology', 'allow', 'u', 'manage', 'access', 'use', 'nyt', 'service', 'recognize', 'provide', 'personalization', 'help', 'u', 'understand', 'people', 'use', 'nyt', 'service', 'able', 'access', 'certain', 'area', 'website', 'including', 'computer', 'accept', 'cooky', 'u', 'accepted', 'standard', 'respond', 'track', 'signal', 'respond', 'signal', 'detailed', 'use', 'cooky', 'local', 'storage', 'manage', 'applicable', 'nyt', 'see', 'applicable', 'cookie', 'policy']"
"We transmit website usage information to third parties in order to show you advertising for The New York Times when you visit other sites. For more information about our third-party ad servers, or to learn about your choices about not having this information used to target ads to you, please click here (for Google), or here (for Magnolia).",0.6124,"['transmit', 'website', 'usage', 'third', 'party', 'order', 'show', 'advertising', 'visit', 'site', 'ad', 'server', 'learn', 'choice', 'used', 'target', 'ad', 'please', 'click', 'google', 'magnolia']"
"C) Analytics, Log Files and Reading History. As is true of most web sites, we gather certain information automatically and store it in log files. This information include IP address , browser type, operating system and other usage information about the use of the NYT Services, including a history of the pages you view.",0.5994,"['c', 'analytics', 'log', 'file', 'reading', 'history', 'true', 'web', 'site', 'gather', 'certain', 'automatically', 'store', 'log', 'file', 'include', 'ip', 'address', 'browser', 'type', 'operating', 'system', 'usage', 'use', 'nyt', 'service', 'including', 'history', 'page', 'view']"
"We automatically combine this collected log-information with other information we collect about you. We do this to improve services we offer you, including customized recommendations (for more information about Personalization feature, please read the Personalization FAQ), advertising and currency display, to improve marketing, and to track access and use of the NYT Services across the devices that you use to access the NYT Services.",0.7964,"['automatically', 'combine', 'collected', 'collect', 'improve', 'service', 'offer', 'including', 'customized', 'recommendation', 'personalization', 'feature', 'please', 'read', 'personalization', 'faq', 'advertising', 'currency', 'display', 'improve', 'marketing', 'track', 'access', 'use', 'nyt', 'service', 'across', 'device', 'use', 'access', 'nyt', 'service']"
"One of the analytics service providers we use is Google Analytics. To learn more about how Google use data, visit https://policies.google.com/privacy/partners. For opt-out options specific to Google Analytics, please visit https://tools.google.com/dlpage/gaoptout. ",0.3182,"['analytics', 'provider', 'use', 'google', 'analytics', 'learn', 'google', 'use', 'data', 'visit', 'http', 'option', 'specific', 'google', 'analytics', 'please', 'visit', 'http']"
"D) Location Information. Some of our mobile applications can deliver content based on your current location if you choose to enable that feature of the app, for example, by use of satellite, cell phone tower, or WiFi signals. If you enable the location-based feature, your current location will be stored locally on your device, which will then be used by the app. If you elect to have a location-based search saved to your history, we will store that information on our servers. If you do not enable the location-based service, or if an app does not have that feature, the app will not transmit to us, and we will not collect or store, location information. The ads in our apps are not targeted to you based on your current GPS location, but they are targeted to you based on your ZIP code or device's IP address.",0.2263,"['location', 'mobile', 'application', 'deliver', 'content', 'based', 'current', 'location', 'choose', 'enable', 'feature', 'app', 'example', 'use', 'satellite', 'cell', 'phone', 'tower', 'wifi', 'signal', 'enable', 'feature', 'current', 'location', 'stored', 'locally', 'device', 'used', 'app', 'elect', 'search', 'saved', 'history', 'store', 'server', 'enable', 'app', 'feature', 'app', 'transmit', 'u', 'collect', 'store', 'location', 'ad', 'apps', 'targeted', 'based', 'current', 'gps', 'location', 'targeted', 'based', 'zip', 'code', 'device', 'ip', 'address']"
5. Third-Party Advertising,0.0,['advertising']
"Some of the services and advertisements included in the NYT Services, including on NYTimes.com and within our mobile apps, are delivered or served by third-party companies, which may collect information about your use of the NYT Services.",0.0,"['service', 'advertisement', 'included', 'nyt', 'service', 'including', 'within', 'mobile', 'apps', 'delivered', 'served', 'company', 'collect', 'use', 'nyt', 'service']"
"These companies place or recognize cookies, pixel tags, web beacons or other technology to track certain information about our NYT Services website users. For example, in the course of serving certain advertisements, an advertiser may place or recognize a unique cookie on your browser in order to collect certain information about your use of the NYT Services. For another example, an advertiser or ad server may also be able to collect your device’s unique identifier in the course of serving an ad. In many cases, this information could be used to show you ads on other websites based on your interests.",0.743,"['company', 'place', 'recognize', 'cooky', 'pixel', 'tag', 'web', 'beacon', 'technology', 'track', 'certain', 'nyt', 'service', 'website', 'user', 'example', 'course', 'serving', 'certain', 'advertisement', 'advertiser', 'place', 'recognize', 'unique', 'cookie', 'browser', 'order', 'collect', 'certain', 'use', 'nyt', 'service', 'another', 'example', 'advertiser', 'ad', 'server', 'also', 'able', 'collect', 'device', 'unique', 'identifier', 'course', 'serving', 'ad', 'many', 'case', 'could', 'used', 'show', 'ad', 'website', 'based', 'interest']"
"We do not have access to, nor control over, these third parties' use of cookies or other tracking technologies or how they may be used.",0.4019,"['access', 'control', 'third', 'party', 'use', 'cooky', 'tracking', 'technology', 'used']"
"For example, we use Google to serve advertisements on the NYT Services, which use the Google Doubleclick cookie, and in some cases, a unique device identifier, to show you ads based on your visit to NYTimes.com and other sites on the Internet. You may opt out of the use of the Google Doubleclick cookie by visiting the Google ad and content network privacy policy. If you would like more information about this practice, and to learn how to opt out of it in desktop and mobile browsers on the particular device on which you are accessing this Privacy Policy, please visit http://optout.aboutads.info/#/ and http://optout.networkadvertising.org/#. You may download the AppChoices app athttp://www.aboutads.info/appchoices to opt out in mobile apps.",0.5859,"['example', 'use', 'google', 'serve', 'advertisement', 'nyt', 'service', 'use', 'google', 'doubleclick', 'cookie', 'case', 'unique', 'device', 'identifier', 'show', 'ad', 'based', 'visit', 'site', 'internet', 'opt', 'use', 'google', 'doubleclick', 'cookie', 'visiting', 'google', 'ad', 'content', 'network', 'privacy', 'policy', 'like', 'practice', 'learn', 'opt', 'desktop', 'mobile', 'browser', 'particular', 'device', 'accessing', 'privacy', 'policy', 'please', 'visit', 'download', 'appchoices', 'app', 'athttp', 'opt', 'mobile', 'apps']"
Your access to our websites should not be affected if you do not accept cookies served by third parties,0.2406,"['access', 'website', 'affected', 'accept', 'cooky', 'served', 'third', 'party']"
6. How Do I Opt Out From Receiving Emails?,0.0,"['opt', 'receiving', 'email']"
"You can choose not to receive commercial email messages in the future by either (1) following the ""unsubscribe"" instructions located near the bottom of each email, or (2) you can email us at privacy@nytimes.com.",0.0,"['choose', 'receive', 'commercial', 'email', 'message', 'future', 'either', 'following', 'unsubscribe', 'instruction', 'located', 'near', 'bottom', 'email', 'email', 'u', 'privacy']"
"A) Email Newsletters. The New York Times offers several email newsletters. If you no longer wish to receive a specific newsletter, follow the ""unsubscribe"" instructions located near the bottom of each newsletter. To manage your NYTimes.com newsletter preferences, please click here. If you experience difficulty with the “unsubscribe” process, please contact us at privacy@nytimes.com and provide your email address along with the name of the newsletter from which you would like to unsubscribe.",0.6369,"['email', 'newsletter', 'offer', 'several', 'email', 'newsletter', 'longer', 'wish', 'receive', 'specific', 'newsletter', 'follow', 'unsubscribe', 'instruction', 'located', 'near', 'bottom', 'newsletter', 'manage', 'newsletter', 'preference', 'please', 'click', 'experience', 'difficulty', 'unsubscribe', 'process', 'please', 'contact', 'u', 'privacy', 'provide', 'email', 'address', 'along', 'name', 'newsletter', 'like', 'unsubscribe']"
"B) Mail or Telephone Promotions. If, at any time, you prefer not to receive mail or telephone solicitations originated by The New York Times Home Delivery Department or International Edition Subscription, or if you prefer that we do not share this information with third parties for marketing purposes, please email us at privacy@nytimes.com or write to us at Customer Care, P.O. Box 8041, Davenport, IA 52808-8041 or, for International Edition customers, The New York Times International Edition, Immeuble Le Lavoisier, 4, Place des Vosges, CS 10001, 92052 PARIS LA DEFENSE CEDEX France. Please include your account number and phone number in the body of your email or letter, and put ""Opt -out"" in the subject line.",0.8871,"['b', 'mail', 'telephone', 'promotion', 'prefer', 'receive', 'mail', 'telephone', 'solicitation', 'originated', 'delivery', 'department', 'international', 'edition', 'subscription', 'prefer', 'share', 'third', 'party', 'marketing', 'purpose', 'please', 'email', 'u', 'privacy', 'write', 'u', 'customer', 'care', 'box', 'davenport', 'ia', 'international', 'edition', 'customer', 'international', 'edition', 'immeuble', 'le', 'lavoisier', 'place', 'de', 'vosges', 'c', 'paris', 'defense', 'cedex', 'france', 'please', 'include', 'account', 'number', 'phone', 'number', 'body', 'email', 'letter', 'put', 'opt', 'line']"
7. Your California Privacy Rights,0.0,"['california', 'privacy', 'right']"
"Under the California “Shine The Light” law, California residents may opt-out of our disclosure of personal information to third parties for their direct marketing purposes. As detailed above, you may choose to opt-out of the sharing of your personal information with third parties for marketing purposes at any time by submitting a request in writing to Customer Care, P.O. Box 8041, Davenport, IA 52808-8041 or by emailing us at privacy@nytimes.com. Please include your account number and phone number in the body of your email or letter, and put “Opt-out” in the subject line. It is important to note that this opt-out request does not prohibit us from sending you important administrative disclosures for non-marketing purposes. We will comply with your request(s) as soon as reasonably practicable.",0.9423,"['california', 'shine', 'light', 'law', 'california', 'resident', 'disclosure', 'personal', 'third', 'party', 'direct', 'marketing', 'purpose', 'detailed', 'choose', 'sharing', 'personal', 'third', 'party', 'marketing', 'purpose', 'submitting', 'request', 'writing', 'customer', 'care', 'box', 'davenport', 'ia', 'emailing', 'u', 'privacy', 'please', 'include', 'account', 'number', 'phone', 'number', 'body', 'email', 'letter', 'put', 'line', 'important', 'note', 'request', 'prohibit', 'u', 'sending', 'important', 'administrative', 'disclosure', 'purpose', 'comply', 'request', 'soon', 'reasonably', 'practicable']"
"8. How Do I Access, Change or Update My Personal Information?",0.0,"['access', 'change', 'update', 'personal']"
"If you would like to request to review, correct, restrict or delete personal information that you have previously provided to us, object to the processing of personal information, or if you would like to request to receive an electronic copy of your personal information for purposes of transmitting it to another company (to the extent this right to data portability is provided to you by applicable law), you may contact us by completing this form.",0.34,"['like', 'request', 'review', 'correct', 'restrict', 'delete', 'personal', 'previously', 'provided', 'u', 'object', 'processing', 'personal', 'like', 'request', 'receive', 'electronic', 'copy', 'personal', 'purpose', 'transmitting', 'another', 'company', 'extent', 'right', 'data', 'portability', 'provided', 'applicable', 'law', 'contact', 'u', 'completing', 'form']"
"In your request, please state what personal information you would like to have changed, whether you would like to have your personal information suppressed from our database or otherwise let us know what limitations you would like to put on our use of your personal information. For your protection, we only implement requests with respect to the personal information associated with the particular email address that you use to send us your request, and we may need to verify your identity before implementing your request.",0.8979,"['request', 'please', 'state', 'personal', 'like', 'changed', 'whether', 'like', 'personal', 'suppressed', 'database', 'otherwise', 'let', 'u', 'know', 'limitation', 'like', 'put', 'use', 'personal', 'protection', 'implement', 'request', 'respect', 'personal', 'associated', 'particular', 'email', 'address', 'use', 'send', 'u', 'request', 'need', 'verify', 'identity', 'implementing', 'request']"
We will respond to your request consistent with applicable law.,0.0,"['respond', 'request', 'consistent', 'applicable', 'law']"
"Please note that we may need to retain certain information for recordkeeping purposes and/or to complete any transactions that you began prior to requesting a change or deletion (e.g., when you make a purchase or enter a promotion, you may not be able to change or delete the Personal Information provided until after the completion of such purchase or promotion).",0.5267,"['please', 'note', 'need', 'retain', 'certain', 'recordkeeping', 'purpose', 'complete', 'transaction', 'began', 'prior', 'requesting', 'change', 'deletion', 'make', 'purchase', 'enter', 'promotion', 'able', 'change', 'delete', 'personal', 'provided', 'completion', 'purchase', 'promotion']"
"If you are a resident of California, under 18 and a registered user of the NYT Services, you may ask us to remove content or information that you have posted to the NYT Services by writing to privacy@nytimes.com.",0.0,"['resident', 'california', 'registered', 'user', 'nyt', 'service', 'ask', 'u', 'remove', 'content', 'posted', 'nyt', 'service', 'writing', 'privacy']"
"Please note that your request does not ensure complete or comprehensive removal of the content or information, as, for example, some of your content may have been reposted by another user.",0.2769,"['please', 'note', 'request', 'ensure', 'complete', 'comprehensive', 'removal', 'content', 'example', 'content', 'reposted', 'another', 'user']"
You may lodge a complaint with a data protection authority for your country or region or where an alleged infringement of applicable data protection law occurs. A list of EU data protection authorities is available at http://ec.europa.eu/newsroom/article29/item-detail.cfm?item_id=612080.,-0.6124,"['lodge', 'complaint', 'data', 'protection', 'authority', 'country', 'region', 'alleged', 'infringement', 'applicable', 'data', 'protection', 'law', 'occurs', 'list', 'eu', 'data', 'protection', 'authority', 'available']"
"Manage Your Digital and Home Delivery Account in the Account Area. You may review and update your digital or home delivery account information and access your transaction history in the Account area for US subscribers and Account area for International Edition print subscribers. Should you require assistance, please call our toll free number 1-800-NYTIMES (click here for a list of your local telephone numbers). If you have subscribed to NYTimes.com via iTunes or Google Play, you would need to register with us to access the Account area and contact Apple or Google, as applicable, for your transaction history.",0.8074,"['manage', 'digital', 'delivery', 'account', 'account', 'area', 'review', 'update', 'digital', 'delivery', 'account', 'access', 'transaction', 'history', 'account', 'area', 'u', 'subscriber', 'account', 'area', 'international', 'edition', 'print', 'subscriber', 'require', 'assistance', 'please', 'call', 'toll', 'free', 'number', 'click', 'list', 'local', 'telephone', 'number', 'subscribed', 'via', 'itunes', 'google', 'play', 'need', 'register', 'u', 'access', 'account', 'area', 'contact', 'apple', 'google', 'applicable', 'transaction', 'history']"
9. Sensitive Personal Information,0.0,"['sensitive', 'personal']"
"Unless specifically requested (for example, in connection with a particular survey), we ask that you not send us, and you not disclose, any sensitive personal information (e.g., social security numbers, information related to racial or ethnic origin, political opinions, religion or other beliefs, health, biometrics or genetic characteristics, criminal background or trade union membership) on or through the NYT Services or otherwise to us. Any requested information that includes sensitive information about health, political opinions, ethnicity, race, religion, sex life or sexual orientation can be left unanswered.",-0.25,"['unless', 'specifically', 'requested', 'example', 'connection', 'particular', 'survey', 'ask', 'send', 'u', 'disclose', 'sensitive', 'personal', 'social', 'security', 'number', 'related', 'racial', 'ethnic', 'origin', 'political', 'opinion', 'religion', 'belief', 'health', 'biometrics', 'genetic', 'characteristic', 'criminal', 'background', 'trade', 'union', 'membership', 'nyt', 'service', 'otherwise', 'u', 'requested', 'includes', 'sensitive', 'health', 'political', 'opinion', 'ethnicity', 'race', 'religion', 'sex', 'life', 'sexual', 'orientation', 'left', 'unanswered']"
10. Data Retention ,0.0,"['data', 'retention']"
We retain personal information for as long as needed or permitted in light of the purpose(s) for which it was obtained and consistent with applicable law. The criteria used to determine our retention periods include:,0.0,"['retain', 'personal', 'long', 'needed', 'permitted', 'light', 'purpose', 'obtained', 'consistent', 'applicable', 'law', 'criterion', 'used', 'determine', 'retention', 'period', 'include']"
"The length of time we have an ongoing relationship with you and provide the NYT Services to you (for example, for as long as you have an account with us or continue to use the NYT Services);",0.0,"['length', 'ongoing', 'relationship', 'provide', 'nyt', 'service', 'example', 'long', 'account', 'u', 'continue', 'use', 'nyt', 'service']"
"Whether there is a legal obligation to which we are subject (for example, certain laws require us to keep records of your transactions for a certain period of time before we can delete them); or",0.5719,"['whether', 'legal', 'obligation', 'example', 'certain', 'law', 'require', 'u', 'keep', 'record', 'transaction', 'certain', 'period', 'delete']"
"Whether retention is advisable in light of our legal position (for example, in light of applicable statutes of limitations, litigation or regulatory investigations).  ",-0.0772,"['whether', 'retention', 'advisable', 'light', 'legal', 'position', 'example', 'light', 'applicable', 'statute', 'limitation', 'litigation', 'regulatory', 'investigation']"
11.  Is My Information Protected?,0.4404,['protected']
"We seek to protect personal information with reasonable organizational, technological and physical safeguards commensurate to the sensitivity of the personal information.   Although we take appropriate measures to safeguard your information, we cannot guarantee its absolute security.To further protect your data, we recommend that you use complex passwords for your accounts with us and for accounts with third parties that you link to any of your accounts with us. Please do not use the same passwords you use for NYT Services for other services or share your password with unauthorized people. If you have reason to believe that your interaction with us is no longer secure, please immediately notify us in accordance with the “Contacting Us” section above.",0.9563,"['seek', 'protect', 'personal', 'reasonable', 'organizational', 'technological', 'physical', 'safeguard', 'commensurate', 'sensitivity', 'personal', 'although', 'take', 'appropriate', 'measure', 'safeguard', 'guarantee', 'absolute', 'protect', 'data', 'recommend', 'use', 'complex', 'password', 'account', 'u', 'account', 'third', 'party', 'link', 'account', 'u', 'please', 'use', 'password', 'use', 'nyt', 'service', 'service', 'share', 'password', 'unauthorized', 'people', 'reason', 'believe', 'interaction', 'u', 'longer', 'secure', 'please', 'immediately', 'notify', 'u', 'accordance', 'contacting', 'u', 'section']"
